"","elementId","lang","labelRole","labelString","href"
"4597","ifrs_LicencesAndFranchisesNotInternallyGeneratedMember","zh-tw","http://www.xbrl.org/2003/role/label","許可權及特許權-非內部產生 [欄項目]","../ifrs-cor_2010-04-30.xsd#ifrs_LicencesAndFranchisesNotInternallyGeneratedMember"
"4598","ifrs_LimitationsThatMayResultInInformationNotFullyReflectingFairValueOfAssetsAndLiabilitiesInvolved","zh-tw","http://www.xbrl.org/2003/role/label","可能導致資訊無法完全反映所涉及資產與負債公允價值之限制","../ifrs-cor_2010-04-30.xsd#ifrs_LimitationsThatMayResultInInformationNotFullyReflectingFairValueOfAssetsAndLiabilitiesInvolved"
"4599","ifrs_LineItemsIncludingAmortisationOfIntangibleAssetsIntangibleAssetsOtherThanGoodwill","zh-tw","http://www.xbrl.org/2003/role/label","包含無形資產攤銷之單行項目-商譽以外之無形資產","../ifrs-cor_2010-04-30.xsd#ifrs_LineItemsIncludingAmortisationOfIntangibleAssetsIntangibleAssetsOtherThanGoodwill"
"4600","ifrs_LoansPayableInDefault","zh-tw","http://www.xbrl.org/2003/role/label","延滯或違約之應付借款","../ifrs-cor_2010-04-30.xsd#ifrs_LoansPayableInDefault"
"4601","ifrs_LongtermLegalProceedingsProvision","zh-tw","http://www.xbrl.org/2003/role/label","有待法律程序決定之長期負債準備","../ifrs-cor_2010-04-30.xsd#ifrs_LongtermLegalProceedingsProvision"
"4602","ifrs_LongtermMiscellaneousOtherProvisions","zh-tw","http://www.xbrl.org/2003/role/label","長期雜項其他負債準備","../ifrs-cor_2010-04-30.xsd#ifrs_LongtermMiscellaneousOtherProvisions"
"4603","ifrs_LongtermOnerousContractsProvision","zh-tw","http://www.xbrl.org/2003/role/label","虧損性合約之長期負債準備","../ifrs-cor_2010-04-30.xsd#ifrs_LongtermOnerousContractsProvision"
"4604","ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts","zh-tw","http://www.xbrl.org/2003/role/label","除役、復原及修復成本之長期負債準備","../ifrs-cor_2010-04-30.xsd#ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts"
"4605","ifrs_LongtermRestructuringProvision","zh-tw","http://www.xbrl.org/2003/role/label","重組之長期負債準備","../ifrs-cor_2010-04-30.xsd#ifrs_LongtermRestructuringProvision"
"4606","ifrs_LongtermWarrantyProvision","zh-tw","http://www.xbrl.org/2003/role/label","保固之長期負債準備","../ifrs-cor_2010-04-30.xsd#ifrs_LongtermWarrantyProvision"
"4607","ifrs_Machinery","zh-tw","http://www.xbrl.org/2003/role/label","機器","../ifrs-cor_2010-04-30.xsd#ifrs_Machinery"
"4608","ifrs_MachineryMember","zh-tw","http://www.xbrl.org/2003/role/label","機器 [欄項目]","../ifrs-cor_2010-04-30.xsd#ifrs_MachineryMember"
"4609","ifrs_MajorComponentsOfTaxExpenseIncomeAbstract","zh-tw","http://www.xbrl.org/2003/role/label","所得稅費用(收益)之主要組成部分 [抽象元素]","../ifrs-cor_2010-04-30.xsd#ifrs_MajorComponentsOfTaxExpenseIncomeAbstract"
"4610","ifrs_ManagementConclusionOnFairPresentationAsConsequenceOfDeparture","zh-tw","http://www.xbrl.org/2003/role/label","管理階層就偏離之後果斷定是否公允表達","../ifrs-cor_2010-04-30.xsd#ifrs_ManagementConclusionOnFairPresentationAsConsequenceOfDeparture"
"4611","ifrs_MastheadsAndPublishingTitles","zh-tw","http://www.xbrl.org/2003/role/label","刊頭及出版品名稱","../ifrs-cor_2010-04-30.xsd#ifrs_MastheadsAndPublishingTitles"
"4612","ifrs_MastheadsAndPublishingTitlesMember","zh-tw","http://www.xbrl.org/2003/role/label","刊頭及出版品名稱 [欄項目]","../ifrs-cor_2010-04-30.xsd#ifrs_MastheadsAndPublishingTitlesMember"
"4613","ifrs_MaterialIncomeAndExpenseAbstract","zh-tw","http://www.xbrl.org/2003/role/label","重大收益及費損 [抽象元素]","../ifrs-cor_2010-04-30.xsd#ifrs_MaterialIncomeAndExpenseAbstract"
"4614","ifrs_MaturityAnalysisForNonderivativeFinancialLiabilities","zh-tw","http://www.xbrl.org/2003/role/label","非衍生性金融負債之到期分析","../ifrs-cor_2010-04-30.xsd#ifrs_MaturityAnalysisForNonderivativeFinancialLiabilities"
"4615","ifrs_MaximumExposureToCreditRisk","zh-tw","http://www.xbrl.org/2003/role/label","最大信用風險之暴險","../ifrs-cor_2010-04-30.xsd#ifrs_MaximumExposureToCreditRisk"
"4616","ifrs_MaximumExposureToCreditRiskOfLoansOrReceivables","zh-tw","http://www.xbrl.org/2003/role/label","放款或應收款之最大信用風險之暴險","../ifrs-cor_2010-04-30.xsd#ifrs_MaximumExposureToCreditRiskOfLoansOrReceivables"
"4617","ifrs_MeasurementBasesPropertyPlantAndEquipment","zh-tw","http://www.xbrl.org/2003/role/label","衡量基礎-不動產、廠房及設備","../ifrs-cor_2010-04-30.xsd#ifrs_MeasurementBasesPropertyPlantAndEquipment"
"4618","ifrs_Merchandise","zh-tw","http://www.xbrl.org/2003/role/label","商品","../ifrs-cor_2010-04-30.xsd#ifrs_Merchandise"
"4619","ifrs_MethodsAndAssumptionsAppliedForEstimatingFairValueOfRevaluedIntangibleAssets","zh-tw","http://www.xbrl.org/2003/role/label","用以估計重估價無形資產公允價值之方法及假設","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsAndAssumptionsAppliedForEstimatingFairValueOfRevaluedIntangibleAssets"
"4620","ifrs_MethodsAndAssumptionsAppliedInDeterminingFairValueOfBiologicalAssets","zh-tw","http://www.xbrl.org/2003/role/label","用以決定生物資產公允價值之方法及假設","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsAndAssumptionsAppliedInDeterminingFairValueOfBiologicalAssets"
"4621","ifrs_MethodsAndAssumptionsToDetermineFairValueOfFinancialAssetsAndFinancialLiabilities","zh-tw","http://www.xbrl.org/2003/role/label","用以決定金融資產及金融負債公允價值之方法及假設","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsAndAssumptionsToDetermineFairValueOfFinancialAssetsAndFinancialLiabilities"
"4622","ifrs_MethodsAndAssumptionsUsedInPreparingSensitivityAnalysis","zh-tw","http://www.xbrl.org/2003/role/label","用以編製敏感度分析之方法及假設","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsAndAssumptionsUsedInPreparingSensitivityAnalysis"
"4623","ifrs_MethodsOfTranslationUsedToDetermineSupplementaryInformation","zh-tw","http://www.xbrl.org/2003/role/label","用以決定補充資訊之換算方法","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsOfTranslationUsedToDetermineSupplementaryInformation"
"4624","ifrs_MethodsToDetermineAmountOfChangesInFairValueOfFinancialAssetsAndFinancialLiabilitiesAttributableToChangesInCreditRisk","zh-tw","http://www.xbrl.org/2003/role/label","用以決定歸因於信用風險變動之金融資產及金融負債公允價值變動之金額之方法","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsToDetermineAmountOfChangesInFairValueOfFinancialAssetsAndFinancialLiabilitiesAttributableToChangesInCreditRisk"
"4625","ifrs_MethodsUsedInPreparingSensitivityAnalysisReflectingInterdependenciesBetweenRiskVariables","zh-tw","http://www.xbrl.org/2003/role/label","用以編製反映風險變數間相互依存性之敏感度分析之方法","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsUsedInPreparingSensitivityAnalysisReflectingInterdependenciesBetweenRiskVariables"
"4626","ifrs_MethodsUsedToAccountForInvestments","zh-tw","http://www.xbrl.org/2003/role/label","用以處理投資之方法","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsUsedToAccountForInvestments"
"4627","ifrs_MethodsUsedToDetermineConstructionContractRevenueRecognised","zh-tw","http://www.xbrl.org/2003/role/label","用以決定建造合約收入認列之方法","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsUsedToDetermineConstructionContractRevenueRecognised"
"4628","ifrs_MethodsUsedToDetermineStageOfCompletionOfConstructionInProgress","zh-tw","http://www.xbrl.org/2003/role/label","用以決定在建工程之完工程度之方法","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsUsedToDetermineStageOfCompletionOfConstructionInProgress"
"4629","ifrs_MethodsUsedToMeasureRisk","zh-tw","http://www.xbrl.org/2003/role/label","用以衡量風險之方法","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsUsedToMeasureRisk"
"4630","ifrs_MethodsUsedToRecogniseInterestInJointlyControlledEntities","zh-tw","http://www.xbrl.org/2003/role/label","用以認列聯合控制個體中權益之方法","../ifrs-cor_2010-04-30.xsd#ifrs_MethodsUsedToRecogniseInterestInJointlyControlledEntities"
"4631","ifrs_MinimumFinanceLeasePaymentsPayable","zh-tw","http://www.xbrl.org/2003/role/label","應付最低融資租賃給付","../ifrs-cor_2010-04-30.xsd#ifrs_MinimumFinanceLeasePaymentsPayable"
"4632","ifrs_MinimumFinanceLeasePaymentsPayableAtPresentValue","zh-tw","http://www.xbrl.org/2003/role/label","應付最低融資租賃給付-按現值","../ifrs-cor_2010-04-30.xsd#ifrs_MinimumFinanceLeasePaymentsPayableAtPresentValue"
"4633","ifrs_MinimumFinanceLeasePaymentsReceivableAtPresentValue","zh-tw","http://www.xbrl.org/2003/role/label","應收最低融資租賃給付-按現值","../ifrs-cor_2010-04-30.xsd#ifrs_MinimumFinanceLeasePaymentsReceivableAtPresentValue"
"4634","ifrs_MinimumLeasePaymentsPayableUnderNoncancellableOperatingLease","zh-tw","http://www.xbrl.org/2003/role/label","不可取消之營業租賃之應付最低租賃給付","../ifrs-cor_2010-04-30.xsd#ifrs_MinimumLeasePaymentsPayableUnderNoncancellableOperatingLease"
"4635","ifrs_MinimumLeasePaymentsReceivableUnderNoncancellableOperatingLease","zh-tw","http://www.xbrl.org/2003/role/label","不可取消之營業租賃之應收最低租賃給付","../ifrs-cor_2010-04-30.xsd#ifrs_MinimumLeasePaymentsReceivableUnderNoncancellableOperatingLease"
"4636","ifrs_MinimumLeasePaymentsReceivableUnderNoncancellableOperatingLease","zh-tw","http://www.xbrl.org/2003/role/totalLabel","不可取消營業租賃之最低租賃給付總額","../ifrs-cor_2010-04-30.xsd#ifrs_MinimumLeasePaymentsReceivableUnderNoncancellableOperatingLease"
"4637","ifrs_MinimumOperatingLeasePayments","zh-tw","http://www.xbrl.org/2003/role/label","最低營業租賃給付","../ifrs-cor_2010-04-30.xsd#ifrs_MinimumOperatingLeasePayments"
"4638","ifrs_MiscellaneousOtherProvisions","zh-tw","http://www.xbrl.org/2003/role/label","雜項其他負債準備","../ifrs-cor_2010-04-30.xsd#ifrs_MiscellaneousOtherProvisions"
"4639","ifrs_MiscellaneousOtherProvisions","zh-tw","http://www.xbrl.org/2003/role/totalLabel","雜項其他負債準備總額","../ifrs-cor_2010-04-30.xsd#ifrs_MiscellaneousOtherProvisions"
"4640","ifrs_MiscellaneousOtherProvisionsAbstract","zh-tw","http://www.xbrl.org/2003/role/label","雜項其他負債準備 [抽象元素]","../ifrs-cor_2010-04-30.xsd#ifrs_MiscellaneousOtherProvisionsAbstract"
"4641","ifrs_ModelUsedToMeasureInvestmentProperty","zh-tw","http://www.xbrl.org/2003/role/label","用以衡量投資性不動產之模式","../ifrs-cor_2010-04-30.xsd#ifrs_ModelUsedToMeasureInvestmentProperty"
"4642","ifrs_NameOfMostSeniorParentEntityProducingPubliclyAvailableFinancialStatements","zh-tw","http://www.xbrl.org/2003/role/label","編製合併報表供大眾使用之最高層級母公司個體名稱","../ifrs-cor_2010-04-30.xsd#ifrs_NameOfMostSeniorParentEntityProducingPubliclyAvailableFinancialStatements"
"4643","ifrs_NameOfParentEntity","zh-tw","http://www.xbrl.org/2003/role/label","母公司個體名稱","../ifrs-cor_2010-04-30.xsd#ifrs_NameOfParentEntity"
"4644","ifrs_NameOfReportingEntityOrOtherMeansOfIdentification","zh-tw","http://www.xbrl.org/2003/role/label","報導企業之名稱或其他辨識之方式","../ifrs-cor_2010-04-30.xsd#ifrs_NameOfReportingEntityOrOtherMeansOfIdentification"
"4645","ifrs_NameOfUltimateParentOfGroup","zh-tw","http://www.xbrl.org/2003/role/label","集團之最終母公司名稱","../ifrs-cor_2010-04-30.xsd#ifrs_NameOfUltimateParentOfGroup"
"4646","ifrs_NoncontrollingInterests","zh-tw","http://www.xbrl.org/2003/role/label","非控制權益","../ifrs-cor_2010-04-30.xsd#ifrs_NoncontrollingInterests"
"4647","ifrs_NoncurrentAssets","zh-tw","http://www.xbrl.org/2003/role/label","非流動資產","../ifrs-cor_2010-04-30.xsd#ifrs_NoncurrentAssets"
"4648","ifrs_NoncurrentAssets","zh-tw","http://www.xbrl.org/2003/role/totalLabel","非流動資產總額","../ifrs-cor_2010-04-30.xsd#ifrs_NoncurrentAssets"
"4649","ifrs_NoncurrentAssetsAbstract","zh-tw","http://www.xbrl.org/2003/role/label","非流動資產 [抽象元素]","../ifrs-cor_2010-04-30.xsd#ifrs_NoncurrentAssetsAbstract"
"4650","ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners","zh-tw","http://www.xbrl.org/2003/role/label","分類為待出售或待分配予業主之非流動資產或處分群組","../ifrs-cor_2010-04-30.xsd#ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners"
"4651","ifrs_NoncurrentLiabilities","zh-tw","http://www.xbrl.org/2003/role/label","非流動負債","../ifrs-cor_2010-04-30.xsd#ifrs_NoncurrentLiabilities"
"4652","ifrs_NoncurrentLiabilities","zh-tw","http://www.xbrl.org/2003/role/totalLabel","非流動負債總額","../ifrs-cor_2010-04-30.xsd#ifrs_NoncurrentLiabilities"
"4653","ifrs_NoncurrentLiabilitiesAbstract","zh-tw","http://www.xbrl.org/2003/role/label","非流動負債 [抽象元素]","../ifrs-cor_2010-04-30.xsd#ifrs_NoncurrentLiabilitiesAbstract"
"4654","ifrs_NoncurrentProvisionsForEmployeeBenefits","zh-tw","http://www.xbrl.org/2003/role/label","非流動員工福利負債準備","../ifrs-cor_2010-04-30.xsd#ifrs_NoncurrentProvisionsForEmployeeBenefits"
"4655","ifrs_OfficeEquipment","zh-tw","http://www.xbrl.org/2003/role/label","辦公設備","../ifrs-cor_2010-04-30.xsd#ifrs_OfficeEquipment"
"4656","ifrs_OfficeEquipmentMember","zh-tw","http://www.xbrl.org/2003/role/label","辦公設備 [欄項目]","../ifrs-cor_2010-04-30.xsd#ifrs_OfficeEquipmentMember"
"4657","ifrs_OnerousContractsProvision","zh-tw","http://www.xbrl.org/2003/role/label","虧損性合約之負債準備","../ifrs-cor_2010-04-30.xsd#ifrs_OnerousContractsProvision"
"4658","ifrs_OnerousContractsProvision","zh-tw","http://www.xbrl.org/2003/role/totalLabel","虧損性合約之負債準備總額","../ifrs-cor_2010-04-30.xsd#ifrs_OnerousContractsProvision"
"4659","ifrs_OnerousContractsProvisionAbstract","zh-tw","http://www.xbrl.org/2003/role/label","虧損性合約之負債準備 [抽象元素]","../ifrs-cor_2010-04-30.xsd#ifrs_OnerousContractsProvisionAbstract"
"4660","ifrs_OtherAdjustmentsForNoncashItems","zh-tw","http://www.xbrl.org/2003/role/label","非現金項目之其他調整數","../ifrs-cor_2010-04-30.xsd#ifrs_OtherAdjustmentsForNoncashItems"
"4661","ifrs_OtherAdjustmentsForWhichCashEffectsAreInvestingOrFinancingCashFlow","zh-tw","http://www.xbrl.org/2003/role/label","現金影響數屬投資或籌資現金流量之其他調整數","../ifrs-cor_2010-04-30.xsd#ifrs_OtherAdjustmentsForWhichCashEffectsAreInvestingOrFinancingCashFlow"
"4662","ifrs_OtherAmountsRecognisedForDefinedBenefitPlans","zh-tw","http://www.xbrl.org/2003/role/label","確定福利計畫所認列之其他金額","../ifrs-cor_2010-04-30.xsd#ifrs_OtherAmountsRecognisedForDefinedBenefitPlans"
"4663","ifrs_OtherCashAndCashEquivalents","zh-tw","http://www.xbrl.org/2003/role/label","其他現金及約當現金","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashAndCashEquivalents"
"4664","ifrs_OtherCashPaymentsFromOperatingActivities","zh-tw","http://www.xbrl.org/2003/role/label","對營業活動之其他付現","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashPaymentsFromOperatingActivities"
"4665","ifrs_OtherCashPaymentsFromOperatingActivities","zh-tw","http://www.xbrl.org/2009/role/negatedLabel","對營業活動之其他付現","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashPaymentsFromOperatingActivities"
"4666","ifrs_OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities","zh-tw","http://www.xbrl.org/2003/role/label","對取得其他個體之權益或債務工具之其他付現-分類為投資活動","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities"
"4667","ifrs_OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities","zh-tw","http://www.xbrl.org/2009/role/negatedTerseLabel","對取得其他個體之權益或債務工具之其他付現","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities"
"4668","ifrs_OtherCashPaymentsToAcquireInterestsInJointVenturesClassifiedAsInvestingActivities","zh-tw","http://www.xbrl.org/2003/role/label","對取得合資權益之其他付現-分類為投資活動","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashPaymentsToAcquireInterestsInJointVenturesClassifiedAsInvestingActivities"
"4669","ifrs_OtherCashPaymentsToAcquireInterestsInJointVenturesClassifiedAsInvestingActivities","zh-tw","http://www.xbrl.org/2009/role/negatedTerseLabel","對取得合資權益之其他付現","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashPaymentsToAcquireInterestsInJointVenturesClassifiedAsInvestingActivities"
"4670","ifrs_OtherCashReceiptsFromOperatingActivities","zh-tw","http://www.xbrl.org/2003/role/label","自營業活動之其他收現","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashReceiptsFromOperatingActivities"
"4671","ifrs_OtherCashReceiptsFromSalesOfEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities","zh-tw","http://www.xbrl.org/2003/role/label","自出售其他個體之權益或債務工具之其他收現-分類為投資活動","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashReceiptsFromSalesOfEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities"
"4672","ifrs_OtherCashReceiptsFromSalesOfEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities","zh-tw","http://www.xbrl.org/2003/role/terseLabel","自出售其他個體之權益或債務工具之其他收現","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashReceiptsFromSalesOfEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities"
"4673","ifrs_OtherCashReceiptsFromSalesOfInterestsInJointVenturesClassifiedAsInvestingActivities","zh-tw","http://www.xbrl.org/2003/role/label","自出售合資權益之其他收現-分類為投資活動","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashReceiptsFromSalesOfInterestsInJointVenturesClassifiedAsInvestingActivities"
"4674","ifrs_OtherCashReceiptsFromSalesOfInterestsInJointVenturesClassifiedAsInvestingActivities","zh-tw","http://www.xbrl.org/2003/role/terseLabel","自出售合資權益之其他收現","../ifrs-cor_2010-04-30.xsd#ifrs_OtherCashReceiptsFromSalesOfInterestsInJointVenturesClassifiedAsInvestingActivities"
"4675","ifrs_OtherComponentsOfCurrentTaxExpenseIncome","zh-tw","http://www.xbrl.org/2003/role/label","當期所得稅費用(利益)之其他組成部分","../ifrs-cor_2010-04-30.xsd#ifrs_OtherComponentsOfCurrentTaxExpenseIncome"
"4676","ifrs_OtherComponentsOfDeferredTaxExpenseIncome","zh-tw","http://www.xbrl.org/2003/role/label","遞延所得稅費用(利益)之其他組成部分","../ifrs-cor_2010-04-30.xsd#ifrs_OtherComponentsOfDeferredTaxExpenseIncome"
"4677","ifrs_ComponentsOfOtherComprehensiveIncomeBeforeTaxAbstract","zh-tw","http://www.xbrl.org/2003/role/label","其他綜合損益之組成部分-稅前 [抽象元素]","../ifrs-cor_2010-04-30.xsd#ifrs_ComponentsOfOtherComprehensiveIncomeBeforeTaxAbstract"
"4678","ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans","zh-tw","http://www.xbrl.org/2003/role/label","其他綜合損益-確定福利計畫精算利益(損失)-稅前","../ifrs-cor_2010-04-30.xsd#ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans"
